station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Conductance,1020,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Dissolved Calcium,35,1.00000000,mg/L,EPA 215.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Dissolved Chloride,182,1.00000000,mg/L,EPA 325.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Dissolved Hardness,215,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Dissolved Magnesium,31,0.10000000,mg/L,EPA 242.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Dissolved Sodium,129,1.00000000,mg/L,EPA 273.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,Total Alkalinity,209,1.00000000,mg/L as CaCO3,EPA 310.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744285,07/23/1981 10:00,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744286,07/27/1982 13:30,,Feet,Conductance,1030,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744286,07/27/1982 13:30,,Feet,Dissolved Chloride,180,1.00000000,mg/L,EPA 325.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Conductance,947,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Dissolved Chloride,144,0.10000000,mg/L,"Std Method 4500-Cl, B"
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Dissolved Nitrate,7.7,0.10000000,mg/L,EPA 352.1 (DWR Modified)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Dissolved Sodium,132,1.00000000,mg/L,EPA 273.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Total Alkalinity,206,1.00000000,mg/L as CaCO3,EPA 310.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,Total Hardness,163,1.00000000,mg/L as CaCO3,EPA 130.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744283,08/29/1977 12:00,,Feet,pH,7.9,0.10000000,pH Units,EPA 150.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Conductance,1040,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Dissolved Calcium,35,1.00000000,mg/L,EPA 215.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Dissolved Chloride,188,1.00000000,mg/L,EPA 325.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Dissolved Hardness,219,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Dissolved Magnesium,32,0.10000000,mg/L,EPA 242.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Dissolved Sodium,129,1.00000000,mg/L,EPA 273.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,Total Alkalinity,207,1.00000000,mg/L as CaCO3,EPA 310.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744287,09/01/1983 12:08,,Feet,pH,7.7,0.10000000,pH Units,EPA 150.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Conductance,1040,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Dissolved Calcium,37,1.00000000,mg/L,EPA 215.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Dissolved Chloride,196,1.00000000,mg/L,EPA 325.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Dissolved Hardness,233,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Dissolved Magnesium,34,0.10000000,mg/L,EPA 242.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Dissolved Sodium,132,1.00000000,mg/L,EPA 273.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,Total Alkalinity,201,1.00000000,mg/L as CaCO3,EPA 310.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744288,09/17/1986 09:00,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Conductance,1050,1.00000000,uS/cm,EPA 120.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Calcium,38,1.00000000,mg/L,EPA 215.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Chloride,193,1.00000000,mg/L,EPA 325.2
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Hardness,243,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Magnesium,36,0.10000000,mg/L,EPA 242.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Potassium,2.6,0.10000000,mg/L,EPA 258.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Dissolved Sodium,133,1.00000000,mg/L,EPA 273.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,Total Alkalinity,209,1.00000000,mg/L as CaCO3,EPA 310.1
8446,01S04W34F004M,01S04W34F004M,01S04W34F004M,Groundwater,37.80370000,-122.29380000,"Public, Review Status Unknown",Alameda,WDIS_0744289,11/03/1988 12:30,,Feet,pH,8.3,0.10000000,pH Units,EPA 150.1
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Conductance,621,1.00000000,uS/cm,EPA 120.1
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Dissolved Boron,.1,0.10000000,mg/L,"Std Method 4500-B, C"
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Dissolved Calcium,20,1.00000000,mg/L,EPA 215.2
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Dissolved Chloride,82,0.10000000,mg/L,"Std Method 4500-Cl, B"
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Dissolved Magnesium,15,0.10000000,mg/L,"Std Method 3500-Mg, E"
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Dissolved Sodium,80,1.00000000,mg/L,"Std Method 3500-Na, D"
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Total Alkalinity,130,1.00000000,mg/L as CaCO3,EPA 310.1
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,Total Hardness,111,1.00000000,mg/L as CaCO3,EPA 130.2
8450,01S04W34R002M,01S04W34R002M,01S04W34R002M,Groundwater,37.79650000,-122.28460000,"Public, Review Status Unknown",Alameda,WDIS_0744290,07/20/1967 10:00,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
8451,01S04W35A002M,01S04W35A002M,01S04W35A002M,Groundwater,37.80730000,-122.26630000,"Public, Review Status Unknown",Alameda,WDIS_0744291,08/03/1982 10:30,,Feet,Conductance,1080,1.00000000,uS/cm,EPA 120.1
8451,01S04W35A002M,01S04W35A002M,01S04W35A002M,Groundwater,37.80730000,-122.26630000,"Public, Review Status Unknown",Alameda,WDIS_0744291,08/03/1982 10:30,,Feet,Dissolved Chloride,155,1.00000000,mg/L,EPA 325.2
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Conductance,780,1.00000000,uS/cm,EPA 120.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Calcium,96,1.00000000,mg/L,EPA 215.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Chloride,48,1.00000000,mg/L,EPA 325.2
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Hardness,330,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Magnesium,22,0.10000000,mg/L,EPA 242.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Potassium,4,0.10000000,mg/L,EPA 258.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Dissolved Sodium,45,1.00000000,mg/L,EPA 273.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,Total Alkalinity,264,1.00000000,mg/L as CaCO3,EPA 310.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744992,08/10/1987 08:40,,Feet,pH,8.8,0.10000000,pH Units,EPA 150.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Conductance,777,1.00000000,uS/cm,EPA 120.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Boron,.2,0.10000000,mg/L,USGS I-2115-85
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Calcium,96,1.00000000,mg/L,EPA 215.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Chloride,45,1.00000000,mg/L,EPA 325.2
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Hardness,322,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Magnesium,20,0.10000000,mg/L,EPA 242.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Potassium,3.1,0.10000000,mg/L,EPA 258.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Sodium,51,1.00000000,mg/L,EPA 273.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Dissolved Sulfate,82,1.00000000,mg/L,EPA 375.2
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Total Alkalinity,260,1.00000000,mg/L as CaCO3,EPA 310.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,Total Dissolved Solids,509,1.00000000,mg/L at 180 °C,EPA 160.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744991,08/22/1985 13:30,,Feet,pH,8.6,0.10000000,pH Units,EPA 150.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Conductance,847,1.00000000,uS/cm,EPA 120.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Dissolved Calcium,102,1.00000000,mg/L,EPA 215.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Dissolved Chloride,46,1.00000000,mg/L,EPA 325.2
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Dissolved Hardness,341,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Dissolved Magnesium,21,0.10000000,mg/L,EPA 242.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Dissolved Sodium,50,1.00000000,mg/L,EPA 273.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,Total Alkalinity,261,1.00000000,mg/L as CaCO3,EPA 310.1
11151,02S01W36E003M,02S01W36E003M,02S01W36E003M,Groundwater,37.71700000,-121.93230000,"Public, Review Status Unknown",Alameda,WDIS_0744993,10/11/1989 11:25,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Conductance,6540,1.00000000,uS/cm,EPA 120.1
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Dissolved Boron,48,0.10000000,mg/L,"Std Method 4500-B, C"
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Dissolved Calcium,256,1.00000000,mg/L,EPA 215.2
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Dissolved Chloride,1880,0.10000000,mg/L,"Std Method 4500-Cl, B"
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Dissolved Magnesium,70,0.10000000,mg/L,"Std Method 3500-Mg, E"
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Dissolved Sodium,946,1.00000000,mg/L,"Std Method 3500-Na, D"
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Total Alkalinity,170,1.00000000,mg/L as CaCO3,EPA 310.1
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,Total Hardness,927,1.00000000,mg/L as CaCO3,EPA 130.2
11154,02S02E27K001M,02S02E27K001M,02S02E27K001M,Groundwater,37.72790000,-121.74010000,"Public, Review Status Unknown",Alameda,WDIS_0744630,07/17/1967 13:35,,Feet,pH,7.8,0.10000000,pH Units,EPA 150.1
11155,02S02E28J001M,02S02E28J001M,02S02E28J001M,Groundwater,37.72790000,-121.75380000,"Public, Review Status Unknown",Alameda,WDIS_0744632,07/26/1982 00:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11155,02S02E28J001M,02S02E28J001M,02S02E28J001M,Groundwater,37.72790000,-121.75380000,"Public, Review Status Unknown",Alameda,WDIS_0744632,07/26/1982 00:00,,Feet,Conductance,934,1.00000000,uS/cm,EPA 120.1
11155,02S02E28J001M,02S02E28J001M,02S02E28J001M,Groundwater,37.72790000,-121.75380000,"Public, Review Status Unknown",Alameda,WDIS_0744632,07/26/1982 00:00,,Feet,Dissolved Calcium,6,1.00000000,mg/L,EPA 215.1
11155,02S02E28J001M,02S02E28J001M,02S02E28J001M,Groundwater,37.72790000,-121.75380000,"Public, Review Status Unknown",Alameda,WDIS_0744632,07/26/1982 00:00,,Feet,Dissolved Chloride,85,1.00000000,mg/L,EPA 325.2
11155,02S02E28J001M,02S02E28J001M,02S02E28J001M,Groundwater,37.72790000,-121.75380000,"Public, Review Status Unknown",Alameda,WDIS_0744632,07/26/1982 00:00,,Feet,Dissolved Hardness,36,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
