county_name,sample_date,parameter,result,reporting_limit,units,anomaly,potential_cause
Alameda,05/21/2014 08:05,Total Dissolved Solids,281,1.0,mg/L,1,Normal
Alameda,05/22/1995 06:30,Total Dissolved Solids,114,0.1,mg/L at 180 °C,1,Normal
Alameda,05/23/1990 10:35,Total Dissolved Solids,363,1.0,mg/L,1,Normal
Alameda,05/24/1977 07:55,Total Dissolved Solids,515,0.1,mg/L at 180 °C,1,Normal
Alameda,06/04/1969 08:50,Total Dissolved Solids,80,0.1,mg/L at 180 °C,1,Normal
Alameda,06/04/1992 09:15,Total Dissolved Solids,276,1.0,mg/L,1,Normal
Alameda,06/04/1997 09:28,Total Dissolved Solids,211,1.0,mg/L,1,Normal
Alameda,06/05/1968 08:30,Total Dissolved Solids,157,0.1,mg/L at 180 °C,1,Normal
Alameda,06/05/2012 10:30,Total Dissolved Solids,181,1.0,mg/L,1,Normal
Alameda,06/07/2011 09:40,Total Dissolved Solids,128,1.0,mg/L,1,Normal
Alameda,06/09/1970 18:45,Total Dissolved Solids,192,0.1,mg/L at 180 °C,1,Normal
Alameda,06/09/1977 15:30,Total Dissolved Solids,506,0.1,mg/L at 180 °C,1,Normal
Alameda,06/10/1993 08:47,Total Dissolved Solids,227,1.0,mg/L,1,Normal
Alameda,06/10/2004 10:35,Total Dissolved Solids,177,1.0,mg/L,1,Normal
Alameda,06/10/2004 10:35,Total Dissolved Solids,180,1.0,mg/L,1,Normal
Alameda,06/13/1996 12:25,Total Dissolved Solids,125,1.0,mg/L,1,Normal
Alameda,06/14/2016 07:55,Total Dissolved Solids,169,1.0,mg/L,1,Normal
Alameda,06/14/2022 06:55,Total Dissolved Solids,234,2.5,mg/L,1,Normal
Alameda,06/15/1977 09:30,Total Dissolved Solids,469,0.1,mg/L at 180 °C,1,Normal
Alameda,06/15/1983 10:45,Total Dissolved Solids,98,0.1,mg/L at 180 °C,1,Normal
Alameda,06/15/1988 08:35,Total Dissolved Solids,286,0.1,mg/L at 180 °C,1,Normal
Alameda,06/15/1994 07:00,Total Dissolved Solids,308,0.1,mg/L at 180 °C,1,Normal
Alameda,06/15/2005 07:30,Total Dissolved Solids,113,1.0,mg/L,1,Normal
Alameda,06/15/2011 09:15,Total Dissolved Solids,111,1.0,mg/L,1,Normal
Alameda,06/15/2021 06:45,Total Dissolved Solids,335,2.5,mg/L,1,Normal
Alameda,06/16/1971 09:45,Total Dissolved Solids,174,0.1,mg/L at 180 °C,1,Normal
Alameda,06/16/1976 12:30,Total Dissolved Solids,222,0.1,mg/L at 180 °C,1,Normal
Alameda,06/16/1982 09:45,Total Dissolved Solids,173,0.1,mg/L at 180 °C,1,Normal
Alameda,06/16/1993 06:30,Total Dissolved Solids,221,0.1,mg/L at 180 °C,1,Normal
Alameda,06/16/1999 08:00,Total Dissolved Solids,182,1.0,mg/L,1,Normal
Alameda,06/16/2004 07:40,Total Dissolved Solids,204,1.0,mg/L,1,Normal
Alameda,06/16/2009 15:45,Total Dissolved Solids,229,1.0,mg/L,1,Normal
Alameda,06/16/2010 08:20,Total Dissolved Solids,140,1.0,mg/L,1,Normal
Alameda,06/17/1981 09:30,Total Dissolved Solids,194,0.1,mg/L at 180 °C,1,Normal
Alameda,06/17/1987 08:10,Total Dissolved Solids,351,0.1,mg/L at 180 °C,1,Normal
Alameda,06/17/1992 07:40,Total Dissolved Solids,366,0.1,mg/L at 180 °C,1,Normal
Alameda,06/17/1998 07:05,Total Dissolved Solids,117,1.0,mg/L,1,Normal
Alameda,06/17/1998 07:05,Total Dissolved Solids,118,1.0,mg/L,1,Normal
Alameda,06/17/2015 07:30,Total Dissolved Solids,459,1.0,mg/L,1,Normal
Alameda,06/17/2015 07:30,Total Dissolved Solids,460,1.0,mg/L,1,Normal
Alameda,06/18/1975 10:00,Total Dissolved Solids,162,0.1,mg/L at 180 °C,1,Normal
Alameda,06/18/1980 09:50,Total Dissolved Solids,172,0.1,mg/L at 180 °C,1,Normal
Alameda,06/18/1986 09:30,Total Dissolved Solids,162,0.1,mg/L at 180 °C,1,Normal
Alameda,06/18/1997 12:00,Total Dissolved Solids,179,0.1,mg/L at 180 °C,1,Normal
Alameda,06/18/2003 06:30,Total Dissolved Solids,104,1.0,mg/L,1,Normal
Alameda,06/18/2008 08:35,Total Dissolved Solids,309,1.0,mg/L,1,Normal
Alameda,06/18/2014 08:20,Total Dissolved Solids,305,1.0,mg/L,1,Normal
Alameda,06/19/1974 09:45,Total Dissolved Solids,112,0.1,mg/L at 180 °C,1,Normal
Alameda,06/19/1985 09:00,Total Dissolved Solids,224,0.1,mg/L at 180 °C,1,Normal
Alameda,06/19/1990 08:10,Total Dissolved Solids,350,0.1,mg/L at 180 °C,1,Normal
Alameda,06/19/1991 08:05,Total Dissolved Solids,342,0.1,mg/L at 180 °C,1,Normal
Alameda,06/19/1996 05:45,Total Dissolved Solids,141,0.1,mg/L at 180 °C,1,Normal
Alameda,06/19/2002 07:00,Total Dissolved Solids,173,1.0,mg/L,1,Normal
Alameda,06/19/2013 08:15,Total Dissolved Solids,221,1.0,mg/L,1,Normal
Alameda,06/19/2013 08:15,Total Dissolved Solids,223,1.0,mg/L,1,Normal
Alameda,06/19/2017 14:15,Total Dissolved Solids,76,1.0,mg/L,1,Normal
Alameda,06/19/2018 07:55,Total Dissolved Solids,173,1.0,mg/L,1,Normal
Alameda,06/19/2019 07:10,Total Dissolved Solids,81,1.0,mg/L,1,Normal
Alameda,06/20/1973 10:15,Total Dissolved Solids,152,0.1,mg/L at 180 °C,1,Normal
Alameda,06/20/1979 10:00,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,06/20/1984 09:20,Total Dissolved Solids,153,0.1,mg/L at 180 °C,1,Normal
Alameda,06/20/1989 08:50,Total Dissolved Solids,189,0.1,mg/L at 180 °C,1,Normal
Alameda,06/20/2007 08:20,Total Dissolved Solids,345,1.0,mg/L,1,Normal
Alameda,06/20/2012 09:25,Total Dissolved Solids,177,1.0,mg/L,1,Normal
Alameda,06/20/2023 07:05,Total Dissolved Solids,56,2.5,mg/L,1,Normal
Alameda,06/21/1972 11:15,Total Dissolved Solids,232,0.1,mg/L at 180 °C,1,Normal
Alameda,06/21/1978 11:20,Total Dissolved Solids,128,0.1,mg/L at 180 °C,1,Normal
Alameda,06/21/1995 07:45,Total Dissolved Solids,127,0.1,mg/L at 180 °C,1,Normal
Alameda,06/21/2000 06:50,Total Dissolved Solids,170,1.0,mg/L,1,Normal
Alameda,06/21/2006 09:40,Total Dissolved Solids,74,1.0,mg/L,1,Normal
Alameda,06/22/1994 10:20,Total Dissolved Solids,318,1.0,mg/L,1,Normal
Alameda,06/22/1995 09:55,Total Dissolved Solids,136,1.0,mg/L,1,Normal
Alameda,06/23/1977 14:30,Total Dissolved Solids,504,0.1,mg/L at 180 °C,1,Normal
Alameda,06/25/1991 12:50,Total Dissolved Solids,352,1.0,mg/L,1,Normal
Alameda,06/25/1992 10:15,Total Dissolved Solids,384,1.0,mg/L,1,Normal
Alameda,06/27/1990 09:15,Total Dissolved Solids,319,1.0,mg/L,1,Normal
Alameda,06/30/1977 07:00,Total Dissolved Solids,512,0.1,mg/L at 180 °C,1,Normal
Alameda,07/02/1986 08:05,Total Dissolved Solids,231,1.0,mg/L,1,Normal
Alameda,07/02/1997 12:30,Total Dissolved Solids,164,1.0,mg/L,1,Normal
Alameda,07/03/1968 12:00,Total Dissolved Solids,204,0.1,mg/L at 180 °C,1,Normal
Alameda,07/06/2011 10:00,Total Dissolved Solids,102,1.0,mg/L,1,Normal
Alameda,07/07/1970 15:30,Total Dissolved Solids,203,0.1,mg/L at 180 °C,1,Normal
Alameda,07/08/1969 20:00,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,07/08/1977 12:00,Total Dissolved Solids,553,0.1,mg/L at 180 °C,1,Normal
Alameda,07/08/1993 07:35,Total Dissolved Solids,130,1.0,mg/L,1,Normal
Alameda,07/10/2012 11:45,Total Dissolved Solids,150,1.0,mg/L,1,Normal
Alameda,07/10/2012 11:45,Total Dissolved Solids,151,1.0,mg/L,1,Normal
Alameda,07/13/1977 12:15,Total Dissolved Solids,629,0.1,mg/L at 180 °C,1,Normal
Alameda,07/14/2009 15:00,Total Dissolved Solids,129,1.0,mg/L,1,Normal
Alameda,07/15/1981 10:15,Total Dissolved Solids,196,0.1,mg/L at 180 °C,1,Normal
Alameda,07/15/1987 09:30,Total Dissolved Solids,270,0.1,mg/L at 180 °C,1,Normal
Alameda,07/15/1992 07:45,Total Dissolved Solids,413,0.1,mg/L at 180 °C,1,Normal
Alameda,07/15/1998 07:45,Total Dissolved Solids,85,1.0,mg/L,1,Normal
Alameda,07/15/2014 07:25,Total Dissolved Solids,370,1.0,mg/L,1,Normal
Alameda,07/15/2015 08:00,Total Dissolved Solids,460,1.0,mg/L,1,Normal
Alameda,07/16/1975 12:10,Total Dissolved Solids,181,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/1980 10:35,Total Dissolved Solids,150,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/1986 09:00,Total Dissolved Solids,155,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/1991 07:40,Total Dissolved Solids,323,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/1997 12:00,Total Dissolved Solids,150,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/2003 06:30,Total Dissolved Solids,115,1.0,mg/L,1,Normal
Alameda,07/16/2008 08:00,Total Dissolved Solids,171,1.0,mg/L,1,Normal
Alameda,07/16/2019 08:00,Total Dissolved Solids,97,1.0,mg/L,1,Normal
Alameda,07/16/2019 08:00,Total Dissolved Solids,98,1.0,mg/L,1,Normal
Alameda,07/17/1974 12:00,Total Dissolved Solids,112,0.1,mg/L at 180 °C,1,Normal
Alameda,07/17/1985 09:00,Total Dissolved Solids,224,0.1,mg/L at 180 °C,1,Normal
Alameda,07/17/1996 06:45,Total Dissolved Solids,109,0.1,mg/L at 180 °C,1,Normal
Alameda,07/17/2002 06:37,Total Dissolved Solids,181,1.0,mg/L,1,Normal
Alameda,07/17/2013 09:15,Total Dissolved Solids,182,1.0,mg/L,1,Normal
Alameda,07/17/2018 07:20,Total Dissolved Solids,140,1.0,mg/L,1,Normal
Alameda,07/18/1973 10:00,Total Dissolved Solids,288,0.1,mg/L at 180 °C,1,Normal
Alameda,07/18/1979 09:00,Total Dissolved Solids,164,0.1,mg/L at 180 °C,1,Normal
Alameda,07/18/1984 08:40,Total Dissolved Solids,138,0.1,mg/L at 180 °C,1,Normal
Alameda,07/18/1989 07:30,Total Dissolved Solids,175,0.1,mg/L at 180 °C,1,Normal
Alameda,07/18/1990 07:35,Total Dissolved Solids,218,0.1,mg/L at 180 °C,1,Normal
Alameda,07/18/1996 12:20,Total Dissolved Solids,116,1.0,mg/L,1,Normal
Alameda,07/18/2001 06:43,Total Dissolved Solids,199,1.0,mg/L,1,Normal
Alameda,07/18/2007 07:55,Total Dissolved Solids,150,1.0,mg/L,1,Normal
Alameda,07/18/2012 08:45,Total Dissolved Solids,136,1.0,mg/L,1,Normal
Alameda,07/18/2017 08:10,Total Dissolved Solids,80,1.0,mg/L,1,Normal
Alameda,07/18/2023 07:35,Total Dissolved Solids,92,2.5,mg/L,1,Normal
Alameda,07/19/1978 09:50,Total Dissolved Solids,147,0.1,mg/L at 180 °C,1,Normal
Alameda,07/19/1988 09:00,Total Dissolved Solids,346,0.1,mg/L at 180 °C,1,Normal
Alameda,07/19/1995 07:45,Total Dissolved Solids,97,0.1,mg/L at 180 °C,1,Normal
Alameda,07/19/2000 08:40,Total Dissolved Solids,137,1.0,mg/L,1,Normal
Alameda,07/19/2006 07:50,Total Dissolved Solids,103,1.0,mg/L,1,Normal
Alameda,07/19/2011 13:30,Total Dissolved Solids,92,1.0,mg/L,1,Normal
Alameda,07/19/2016 08:00,Total Dissolved Solids,160,1.0,mg/L,1,Normal
Alameda,07/20/1971 18:20,Total Dissolved Solids,106,0.1,mg/L at 180 °C,1,Normal
Alameda,07/20/1977 08:45,Total Dissolved Solids,613,0.1,mg/L at 180 °C,1,Normal
Alameda,07/20/1983 09:10,Total Dissolved Solids,94,0.1,mg/L at 180 °C,1,Normal
Alameda,07/20/1993 09:40,Total Dissolved Solids,102,1.0,mg/L,1,Normal
Alameda,07/20/1994 07:30,Total Dissolved Solids,294,0.1,mg/L at 180 °C,1,Normal
Alameda,07/20/1994 09:45,Total Dissolved Solids,296,1.0,mg/L,1,Normal
Alameda,07/20/1995 10:38,Total Dissolved Solids,101,1.0,mg/L,1,Normal
Alameda,07/20/2005 06:35,Total Dissolved Solids,108,1.0,mg/L,1,Normal
Alameda,07/20/2021 07:20,Total Dissolved Solids,401,2.5,mg/L,1,Normal
Alameda,07/21/1976 12:30,Total Dissolved Solids,288,0.1,mg/L at 180 °C,1,Normal
Alameda,07/21/1982 09:20,Total Dissolved Solids,190,0.1,mg/L at 180 °C,1,Normal
Alameda,07/21/1993 08:25,Total Dissolved Solids,94,0.1,mg/L at 180 °C,1,Normal
Alameda,07/21/1999 07:30,Total Dissolved Solids,123,1.0,mg/L,1,Normal
Alameda,07/21/2004 07:55,Total Dissolved Solids,163,1.0,mg/L,1,Normal
Alameda,07/21/2010 08:25,Total Dissolved Solids,108,1.0,mg/L,1,Normal
Alameda,07/22/1992 08:13,Total Dissolved Solids,416,1.0,mg/L,1,Normal
Alameda,07/24/1972 11:00,Total Dissolved Solids,359,0.1,mg/L at 180 °C,1,Normal
Alameda,07/24/1991 07:38,Total Dissolved Solids,328,1.0,mg/L,1,Normal
Alameda,07/25/1989 09:00,Total Dissolved Solids,190,1.0,mg/L,1,Normal
Alameda,07/26/1977 12:00,Total Dissolved Solids,670,0.1,mg/L at 180 °C,1,Normal
Alameda,07/26/1990 10:10,Total Dissolved Solids,243,1.0,mg/L,1,Normal
Alameda,07/26/2022 07:05,Total Dissolved Solids,307,2.5,mg/L,1,Normal
Alameda,08/02/1977 11:20,Total Dissolved Solids,709,0.1,mg/L at 180 °C,1,Normal
Alameda,08/03/2011 11:35,Total Dissolved Solids,96,1.0,mg/L,1,Normal
Alameda,08/04/1970 16:15,Total Dissolved Solids,236,0.1,mg/L at 180 °C,1,Normal
Alameda,08/05/1969 19:30,Total Dissolved Solids,120,0.1,mg/L at 180 °C,1,Normal
Alameda,08/07/1968 12:00,Total Dissolved Solids,359,0.1,mg/L at 180 °C,1,Normal
Alameda,08/07/2012 13:48,Total Dissolved Solids,180,1.0,mg/L,1,Normal
Alameda,08/09/1977 07:30,Total Dissolved Solids,727,0.1,mg/L at 180 °C,1,Normal
Alameda,08/10/1993 09:45,Total Dissolved Solids,104,1.0,mg/L,1,Normal
Alameda,08/14/1990 06:30,Total Dissolved Solids,248,0.1,mg/L at 180 °C,1,Normal
Alameda,08/14/2018 07:25,Total Dissolved Solids,136,1.0,mg/L,1,Normal
Alameda,08/14/2018 07:25,Total Dissolved Solids,139,1.0,mg/L,1,Normal
Alameda,08/15/1973 10:00,Total Dissolved Solids,293,0.1,mg/L at 180 °C,1,Normal
Alameda,08/15/1979 09:00,Total Dissolved Solids,261,0.1,mg/L at 180 °C,1,Normal
Alameda,08/15/1984 07:50,Total Dissolved Solids,115,0.1,mg/L at 180 °C,1,Normal
Alameda,08/15/1989 07:15,Total Dissolved Solids,191,0.1,mg/L at 180 °C,1,Normal
Alameda,08/15/1996 09:51,Total Dissolved Solids,135,1.0,mg/L,1,Normal
Alameda,08/15/2001 07:30,Total Dissolved Solids,274,1.0,mg/L,1,Normal
Alameda,08/15/2007 07:50,Total Dissolved Solids,255,1.0,mg/L,1,Normal
Alameda,08/15/2017 08:00,Total Dissolved Solids,104,1.0,mg/L,1,Normal
Alameda,08/15/2023 09:55,Total Dissolved Solids,108,2.5,mg/L,1,Normal
Alameda,08/16/1972 11:30,Total Dissolved Solids,286,0.1,mg/L at 180 °C,1,Normal
Alameda,08/16/1977 06:55,Total Dissolved Solids,708,0.1,mg/L at 180 °C,1,Normal
Alameda,08/16/1978 10:20,Total Dissolved Solids,224,0.1,mg/L at 180 °C,1,Normal
Alameda,08/16/1995 06:25,Total Dissolved Solids,121,0.1,mg/L at 180 °C,1,Normal
Alameda,08/16/2000 06:45,Total Dissolved Solids,130,1.0,mg/L,1,Normal
Alameda,08/16/2006 07:35,Total Dissolved Solids,128,1.0,mg/L,1,Normal
Alameda,08/16/2016 07:55,Total Dissolved Solids,173,1.0,mg/L,1,Normal
Alameda,08/17/1977 09:45,Total Dissolved Solids,720,0.1,mg/L at 180 °C,1,Normal
Alameda,08/17/1983 09:30,Total Dissolved Solids,145,0.1,mg/L at 180 °C,1,Normal
Alameda,08/17/1987 11:15,Total Dissolved Solids,359,1.0,mg/L,1,Normal
Alameda,08/17/1988 08:50,Total Dissolved Solids,367,0.1,mg/L at 180 °C,1,Normal
Alameda,08/17/1994 07:40,Total Dissolved Solids,294,0.1,mg/L at 180 °C,1,Normal
Alameda,08/17/1995 09:15,Total Dissolved Solids,122,1.0,mg/L,1,Normal
Alameda,08/17/2005 07:50,Total Dissolved Solids,154,1.0,mg/L,1,Normal
Alameda,08/17/2011 07:55,Total Dissolved Solids,120,1.0,mg/L,1,Normal
Alameda,08/17/2021 07:10,Total Dissolved Solids,357,2.5,mg/L,1,Normal
Alameda,08/18/1971 11:45,Total Dissolved Solids,116,0.1,mg/L at 180 °C,1,Normal
Alameda,08/18/1976 12:35,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
Alameda,08/18/1982 08:30,Total Dissolved Solids,141,0.1,mg/L at 180 °C,1,Normal
Alameda,08/18/1993 06:50,Total Dissolved Solids,100,0.1,mg/L at 180 °C,1,Normal
Alameda,08/18/1999 06:35,Total Dissolved Solids,127,1.0,mg/L,1,Normal
Alameda,08/18/2004 07:40,Total Dissolved Solids,196,1.0,mg/L,1,Normal
Alameda,08/18/2009 15:40,Total Dissolved Solids,237,1.0,mg/L,1,Normal
Alameda,08/18/2010 08:30,Total Dissolved Solids,154,1.0,mg/L,1,Normal
Alameda,08/19/1981 08:10,Total Dissolved Solids,266,0.1,mg/L at 180 °C,1,Normal
Alameda,08/19/1987 08:00,Total Dissolved Solids,332,0.1,mg/L at 180 °C,1,Normal
Alameda,08/19/1992 06:50,Total Dissolved Solids,420,0.1,mg/L at 180 °C,1,Normal
Alameda,08/19/1992 08:05,Total Dissolved Solids,394,1.0,mg/L,1,Normal
Alameda,08/19/1998 05:50,Total Dissolved Solids,118,1.0,mg/L,1,Normal
Alameda,08/19/2015 07:40,Total Dissolved Solids,450,1.0,mg/L,1,Normal
Alameda,08/19/2015 07:40,Total Dissolved Solids,451,1.0,mg/L,1,Normal
Alameda,08/20/1975 11:00,Total Dissolved Solids,112,0.1,mg/L at 180 °C,1,Normal
Alameda,08/20/1980 10:00,Total Dissolved Solids,136,0.1,mg/L at 180 °C,1,Normal
Alameda,08/20/1986 09:45,Total Dissolved Solids,175,0.1,mg/L at 180 °C,1,Normal
Alameda,08/20/1997 12:00,Total Dissolved Solids,150,0.1,mg/L at 180 °C,1,Normal
Alameda,08/20/2003 08:10,Total Dissolved Solids,128,1.0,mg/L,1,Normal
Alameda,08/20/2008 08:05,Total Dissolved Solids,258,1.0,mg/L,1,Normal
Alameda,08/20/2014 06:40,Total Dissolved Solids,314,1.0,mg/L,1,Normal
Alameda,08/20/2019 07:55,Total Dissolved Solids,122,1.0,mg/L,1,Normal
Alameda,08/21/1974 11:40,Total Dissolved Solids,148,0.1,mg/L at 180 °C,1,Normal
Alameda,08/21/1985 09:15,Total Dissolved Solids,272,0.1,mg/L at 180 °C,1,Normal
Alameda,08/21/1991 07:17,Total Dissolved Solids,264,0.1,mg/L at 180 °C,1,Normal
Alameda,08/21/1991 07:19,Total Dissolved Solids,270,1.0,mg/L,1,Normal
Alameda,08/21/1996 06:20,Total Dissolved Solids,135,0.1,mg/L at 180 °C,1,Normal
Alameda,08/21/2002 05:19,Total Dissolved Solids,321,1.0,mg/L,1,Normal
Alameda,08/21/2013 09:35,Total Dissolved Solids,275,1.0,mg/L,1,Normal
Alameda,08/21/2013 09:35,Total Dissolved Solids,276,1.0,mg/L,1,Normal
Alameda,08/22/1990 12:40,Total Dissolved Solids,220,1.0,mg/L,1,Normal
Alameda,08/22/2012 07:50,Total Dissolved Solids,198,1.0,mg/L,1,Normal
Alameda,08/23/1977 09:15,Total Dissolved Solids,675,0.1,mg/L at 180 °C,1,Normal
Alameda,08/23/2022 07:05,Total Dissolved Solids,250,2.5,mg/L,1,Normal
Alameda,08/25/1994 10:30,Total Dissolved Solids,290,1.0,mg/L,1,Normal
Alameda,08/26/2020 08:50,Total Dissolved Solids,229,1.0,mg/L,1,Normal
Alameda,08/30/1977 08:00,Total Dissolved Solids,685,0.1,mg/L at 180 °C,1,Normal
Alameda,09/01/1970 18:10,Total Dissolved Solids,179,0.1,mg/L at 180 °C,1,Normal
Alameda,09/01/1993 08:55,Total Dissolved Solids,114,1.0,mg/L,1,Normal
Alameda,09/03/1969 06:50,Total Dissolved Solids,139,0.1,mg/L at 180 °C,1,Normal
Alameda,09/04/1968 06:00,Total Dissolved Solids,220,0.1,mg/L at 180 °C,1,Normal
Alameda,09/04/2012 13:10,Total Dissolved Solids,246,1.0,mg/L,1,Normal
Alameda,09/06/1977 10:15,Total Dissolved Solids,696,0.1,mg/L at 180 °C,1,Normal
Alameda,09/07/1976 09:15,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
Alameda,09/07/2011 11:45,Total Dissolved Solids,117,1.0,mg/L,1,Normal
Alameda,09/10/1991 08:30,Total Dissolved Solids,263,1.0,mg/L,1,Normal
Alameda,09/12/1977 10:00,Total Dissolved Solids,665,0.1,mg/L at 180 °C,1,Normal
Alameda,09/12/1996 12:30,Total Dissolved Solids,143,1.0,mg/L,1,Normal
Alameda,09/14/1995 09:43,Total Dissolved Solids,134,1.0,mg/L,1,Normal
Alameda,09/14/2021 07:15,Total Dissolved Solids,321,2.5,mg/L,1,Normal
Alameda,09/14/2021 07:15,Total Dissolved Solids,326,2.5,mg/L,1,Normal
Alameda,09/15/1971 11:30,Total Dissolved Solids,111,0.1,mg/L at 180 °C,1,Normal
Alameda,09/15/1976 11:30,Total Dissolved Solids,258,0.1,mg/L at 180 °C,1,Normal
Alameda,09/15/1982 09:00,Total Dissolved Solids,156,0.1,mg/L at 180 °C,1,Normal
Alameda,09/15/1993 07:50,Total Dissolved Solids,133,0.1,mg/L at 180 °C,1,Normal
Alameda,09/15/1999 09:55,Total Dissolved Solids,226,1.0,mg/L,1,Normal
Alameda,09/15/1999 09:55,Total Dissolved Solids,228,1.0,mg/L,1,Normal
Alameda,09/15/2004 08:02,Total Dissolved Solids,234,1.0,mg/L,1,Normal
Alameda,09/15/2010 08:30,Total Dissolved Solids,306,1.0,mg/L,1,Normal
Alameda,09/16/1981 09:10,Total Dissolved Solids,370,0.1,mg/L at 180 °C,1,Normal
Alameda,09/16/1987 08:20,Total Dissolved Solids,356,0.1,mg/L at 180 °C,1,Normal
Alameda,09/16/1992 08:00,Total Dissolved Solids,346,0.1,mg/L at 180 °C,1,Normal
Alameda,09/16/1998 08:00,Total Dissolved Solids,139,1.0,mg/L,1,Normal
Alameda,09/16/2009 08:35,Total Dissolved Solids,280,1.0,mg/L,1,Normal
Alameda,09/16/2015 07:40,Total Dissolved Solids,362,1.0,mg/L,1,Normal
Alameda,09/16/2020 08:30,Total Dissolved Solids,352,1.0,mg/L,1,Normal
Alameda,09/17/1975 11:45,Total Dissolved Solids,130,0.1,mg/L at 180 °C,1,Normal
Alameda,09/17/1980 09:10,Total Dissolved Solids,192,0.1,mg/L at 180 °C,1,Normal
Alameda,09/17/1986 09:15,Total Dissolved Solids,176,0.1,mg/L at 180 °C,1,Normal
Alameda,09/17/1997 12:00,Total Dissolved Solids,144,0.1,mg/L at 180 °C,1,Normal
Alameda,09/17/2003 07:40,Total Dissolved Solids,200,1.0,mg/L,1,Normal
Alameda,09/17/2008 08:50,Total Dissolved Solids,325,1.0,mg/L,1,Normal
Alameda,09/17/2014 07:20,Total Dissolved Solids,315,1.0,mg/L,1,Normal
Alameda,09/17/2019 07:20,Total Dissolved Solids,105,1.0,mg/L,1,Normal
Alameda,09/18/1974 10:30,Total Dissolved Solids,134,0.1,mg/L at 180 °C,1,Normal
Alameda,09/18/1985 09:45,Total Dissolved Solids,344,0.1,mg/L at 180 °C,1,Normal
Alameda,09/18/1990 08:10,Total Dissolved Solids,237,0.1,mg/L at 180 °C,1,Normal
Alameda,09/18/1991 08:30,Total Dissolved Solids,276,0.1,mg/L at 180 °C,1,Normal
Alameda,09/18/1996 06:40,Total Dissolved Solids,132,0.1,mg/L at 180 °C,1,Normal
Alameda,09/18/2002 05:00,Total Dissolved Solids,409,1.0,mg/L,1,Normal
Alameda,09/18/2013 09:25,Total Dissolved Solids,334,1.0,mg/L,1,Normal
Alameda,09/19/1973 11:30,Total Dissolved Solids,191,0.1,mg/L at 180 °C,1,Normal
Alameda,09/19/1979 09:30,Total Dissolved Solids,392,0.1,mg/L at 180 °C,1,Normal
Alameda,09/19/1984 08:20,Total Dissolved Solids,139,0.1,mg/L at 180 °C,1,Normal
Alameda,09/19/1989 08:30,Total Dissolved Solids,278,0.1,mg/L at 180 °C,1,Normal
Alameda,09/19/2001 07:05,Total Dissolved Solids,381,1.0,mg/L,1,Normal
Alameda,09/19/2007 08:40,Total Dissolved Solids,335,1.0,mg/L,1,Normal
Alameda,09/19/2012 09:45,Total Dissolved Solids,353,1.0,mg/L,1,Normal
Alameda,09/19/2018 06:55,Total Dissolved Solids,314,1.0,mg/L,1,Normal
Alameda,09/19/2018 06:55,Total Dissolved Solids,315,1.0,mg/L,1,Normal
Alameda,09/20/1972 12:10,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,09/20/1978 10:10,Total Dissolved Solids,200,0.1,mg/L at 180 °C,1,Normal
Alameda,09/20/1988 08:30,Total Dissolved Solids,386,0.1,mg/L at 180 °C,1,Normal
Alameda,09/20/1995 06:50,Total Dissolved Solids,134,0.1,mg/L at 180 °C,1,Normal
Alameda,09/20/2000 07:30,Total Dissolved Solids,183,1.0,mg/L,1,Normal
Alameda,09/20/2006 08:57,Total Dissolved Solids,142,1.0,mg/L,1,Normal
Alameda,09/20/2016 08:05,Total Dissolved Solids,333,1.0,mg/L,1,Normal
Alameda,09/20/2017 07:20,Total Dissolved Solids,110,1.0,mg/L,1,Normal
Alameda,09/20/2022 07:10,Total Dissolved Solids,240,2.5,mg/L,1,Normal
Alameda,09/21/1976 14:15,Total Dissolved Solids,267,0.1,mg/L at 180 °C,1,Normal
Alameda,09/21/1977 09:26,Total Dissolved Solids,685,0.1,mg/L at 180 °C,1,Normal
Alameda,09/21/1983 10:10,Total Dissolved Solids,116,0.1,mg/L at 180 °C,1,Normal
Alameda,09/21/1993 09:10,Total Dissolved Solids,145,1.0,mg/L,1,Normal
Alameda,09/21/1994 06:50,Total Dissolved Solids,351,0.1,mg/L at 180 °C,1,Normal
Alameda,09/21/2005 06:45,Total Dissolved Solids,219,1.0,mg/L,1,Normal
Alameda,09/21/2011 08:15,Total Dissolved Solids,118,1.0,mg/L,1,Normal
Alameda,09/22/1994 10:30,Total Dissolved Solids,356,1.0,mg/L,1,Normal
Alameda,09/24/1990 11:00,Total Dissolved Solids,278,1.0,mg/L,1,Normal
Alameda,09/24/1992 08:35,Total Dissolved Solids,348,1.0,mg/L,1,Normal
Alameda,09/27/1976 14:00,Total Dissolved Solids,303,0.1,mg/L at 180 °C,1,Normal
Alameda,09/27/1977 08:30,Total Dissolved Solids,690,0.1,mg/L at 180 °C,1,Normal
